route_id,school_id,school_name,bus_id,driver_id,date,year,month,day,day_of_week,is_weekend,season,hour,minute,is_peak_hour,num_stops,total_distance_km,total_students,students_per_stop,avg_distance_per_stop,route_zone,route_complexity_score,road_type,road_quality_score,traffic_conditions,weather,temperature_celsius,driver_experience_years,driver_age,bus_age_years,bus_capacity,bus_maintenance_score,occupancy_rate,school_lat,school_lon,avg_stop_lat,avg_stop_lon,total_time_minutes,avg_speed_kmh,time_per_stop_minutes,time_per_km_minutes
ROUTE_01596,SCH_003,Private School C,BUS_018,DRV_028,2024-01-09,2024,1,9,1,0,winter,6,41,1,9,74.586,50,5.56,8.287,Zone_B,100.0,highway,3.61,moderate,clear,22.4,21,61,1,50,3.16,1.0,3.2,101.65,3.1407,101.7086,168.43,26.57,18.71,2.26
ROUTE_01597,SCH_003,Private School C,BUS_024,DRV_036,2024-07-11,2024,7,11,3,0,summer,6,15,1,9,120.345,50,5.56,13.372,Zone_C,100.0,local_road,2.69,heavy,clear,34.5,2,42,8,50,4.0,1.0,3.2,101.65,3.1991,101.7187,936.16,7.71,104.02,7.78
ROUTE_01598,SCH_002,National School B,BUS_004,DRV_020,2024-12-15,2024,12,15,6,1,winter,6,39,1,5,52.433,38,7.6,10.487,Zone_D,100.0,main_road,4.15,moderate,clear,28.7,17,63,12,50,4.63,0.76,3.12,101.7,3.1571,101.672,176.39,17.84,35.28,3.36
ROUTE_01599,SCH_002,National School B,BUS_008,DRV_023,2024-07-01,2024,7,1,0,0,summer,6,49,1,18,217.986,50,2.78,12.11,Zone_E,100.0,main_road,3.26,congested,light_rain,29.3,14,42,0,50,2.07,1.0,3.12,101.7,3.1887,101.697,1261.81,10.37,70.1,5.79
ROUTE_01600,SCH_003,Private School C,BUS_015,DRV_026,2024-10-08,2024,10,8,1,0,monsoon,6,55,1,7,84.417,50,7.14,12.06,Zone_A,100.0,main_road,4.06,congested,clear,25.1,3,52,12,50,4.06,1.0,3.2,101.65,3.1876,101.73,555.44,9.12,79.35,6.58
ROUTE_01601,SCH_003,Private School C,BUS_021,DRV_008,2024-10-10,2024,10,10,3,0,monsoon,5,31,0,6,60.277,36,6.0,10.046,Zone_B,100.0,main_road,4.31,light,cloudy,28.6,20,62,12,50,3.34,0.72,3.2,101.65,3.1599,101.6951,153.5,23.56,25.58,2.55
ROUTE_01602,SCH_002,National School B,BUS_009,DRV_049,2024-02-03,2024,2,3,5,1,winter,7,26,1,5,67.02,28,5.6,13.404,Zone_C,100.0,local_road,4.95,moderate,cloudy,24.6,7,32,14,50,4.36,0.56,3.12,101.7,3.1288,101.7419,358.51,11.22,71.7,5.35
ROUTE_01603,SCH_002,National School B,BUS_017,DRV_037,2024-07-24,2024,7,24,2,0,summer,6,8,1,6,57.5,42,7.0,9.583,Zone_D,100.0,residential,3.18,heavy,cloudy,32.6,17,28,4,50,3.8,0.84,3.12,101.7,3.1801,101.6655,444.72,7.76,74.12,7.73
ROUTE_01604,SCH_003,Private School C,BUS_023,DRV_041,2024-11-10,2024,11,10,6,1,monsoon,7,5,1,8,115.391,50,6.25,14.424,Zone_E,100.0,main_road,3.61,congested,light_rain,31.9,19,26,13,50,4.32,1.0,3.2,101.65,3.1806,101.6754,714.16,9.69,89.27,6.19
ROUTE_01605,SCH_003,Private School C,BUS_003,DRV_017,2024-05-18,2024,5,18,5,1,spring,6,50,1,18,221.603,50,2.78,12.311,Zone_A,100.0,residential,2.69,heavy,clear,26.0,11,28,11,50,2.78,1.0,3.2,101.65,3.2112,101.6854,1471.49,9.04,81.75,6.64
ROUTE_01606,SCH_002,National School B,BUS_011,DRV_004,2024-01-11,2024,1,11,3,0,winter,6,21,1,5,36.094,36,7.2,7.219,Zone_B,94.18788364675676,highway,3.87,moderate,cloudy,28.5,11,27,3,50,4.51,0.72,3.12,101.7,3.1872,101.7322,94.78,22.85,18.96,2.63
ROUTE_01607,SCH_001,International School A,BUS_006,DRV_010,2024-04-22,2024,4,22,0,0,spring,7,36,1,16,182.565,50,3.12,11.41,Zone_C,100.0,main_road,4.03,moderate,cloudy,25.8,23,30,2,50,4.68,1.0,3.15,101.68,3.1903,101.7149,575.6,19.03,35.97,3.15
ROUTE_01608,SCH_003,Private School C,BUS_013,DRV_040,2024-07-02,2024,7,2,1,0,summer,6,8,1,17,260.651,50,2.94,15.332,Zone_D,100.0,residential,4.81,moderate,clear,31.4,4,50,14,50,2.04,1.0,3.2,101.65,3.1919,101.7043,1790.21,8.74,105.31,6.87
ROUTE_01609,SCH_001,International School A,BUS_003,DRV_045,2024-12-11,2024,12,11,2,0,winter,5,56,0,8,86.266,41,5.12,10.783,Zone_E,100.0,local_road,4.2,moderate,cloudy,23.9,4,61,3,50,2.38,0.82,3.15,101.68,3.1253,101.692,430.8,12.01,53.85,4.99
ROUTE_01610,SCH_003,Private School C,BUS_013,DRV_002,2024-09-04,2024,9,4,2,0,monsoon,6,5,1,17,205.211,50,2.94,12.071,Zone_A,100.0,main_road,2.91,moderate,light_rain,30.9,9,38,6,50,2.15,1.0,3.2,101.65,3.1518,101.6893,824.88,14.93,48.52,4.02
ROUTE_01611,SCH_003,Private School C,BUS_007,DRV_015,2024-04-06,2024,4,6,5,1,spring,6,34,1,15,208.224,50,3.33,13.882,Zone_B,100.0,local_road,3.24,heavy,cloudy,28.0,4,45,5,50,2.63,1.0,3.2,101.65,3.1787,101.6665,1387.37,9.01,92.49,6.66
ROUTE_01612,SCH_003,Private School C,BUS_023,DRV_027,2024-07-30,2024,7,30,1,0,summer,5,11,0,14,187.739,50,3.57,13.41,Zone_C,100.0,local_road,3.78,light,light_rain,34.7,6,53,3,50,4.75,1.0,3.2,101.65,3.1676,101.7207,717.17,15.71,51.23,3.82
ROUTE_01613,SCH_003,Private School C,BUS_001,DRV_001,2024-06-19,2024,6,19,2,0,summer,6,33,1,18,228.534,50,2.78,12.696,Zone_D,100.0,highway,4.59,light,heavy_rain,28.3,2,35,1,50,3.21,1.0,3.2,101.65,3.1879,101.7089,595.62,23.02,33.09,2.61
ROUTE_01614,SCH_001,International School A,BUS_010,DRV_034,2024-03-27,2024,3,27,2,0,spring,6,18,1,11,172.587,50,4.55,15.69,Zone_E,100.0,highway,4.37,moderate,light_rain,26.2,12,35,9,50,4.85,1.0,3.15,101.68,3.189,101.6873,380.14,27.24,34.56,2.2
ROUTE_01615,SCH_002,National School B,BUS_010,DRV_017,2024-09-24,2024,9,24,1,0,monsoon,7,18,1,5,69.334,36,7.2,13.867,Zone_A,100.0,residential,4.65,heavy,heavy_rain,31.3,12,60,0,50,4.2,0.72,3.12,101.7,3.1713,101.6758,759.62,5.48,151.92,10.96
ROUTE_01616,SCH_002,National School B,BUS_016,DRV_019,2024-08-01,2024,8,1,3,0,summer,6,13,1,14,173.609,50,3.57,12.401,Zone_B,100.0,main_road,4.5,heavy,cloudy,35.5,7,40,9,50,2.46,1.0,3.12,101.7,3.1478,101.7191,793.76,13.12,56.7,4.57
ROUTE_01617,SCH_001,International School A,BUS_026,DRV_037,2024-03-31,2024,3,31,6,1,spring,6,50,1,12,156.009,50,4.17,13.001,Zone_C,100.0,main_road,2.67,congested,clear,24.8,6,41,1,50,4.18,1.0,3.15,101.68,3.1435,101.6774,793.28,11.8,66.11,5.08
ROUTE_01618,SCH_002,National School B,BUS_028,DRV_015,2024-05-28,2024,5,28,1,0,spring,7,1,1,8,111.809,50,6.25,13.976,Zone_D,100.0,residential,4.27,heavy,clear,29.0,19,40,9,50,2.88,1.0,3.12,101.7,3.1533,101.6665,856.57,7.83,107.07,7.66
ROUTE_01619,SCH_002,National School B,BUS_021,DRV_016,2024-04-29,2024,4,29,0,0,spring,5,34,0,9,108.867,50,5.56,12.096,Zone_E,100.0,main_road,4.35,free_flow,cloudy,30.2,19,42,8,50,3.41,1.0,3.12,101.7,3.1626,101.7133,187.69,34.8,20.85,1.72
ROUTE_01620,SCH_002,National School B,BUS_008,DRV_048,2024-12-02,2024,12,2,0,0,winter,7,13,1,7,111.737,41,5.86,15.962,Zone_A,100.0,residential,3.59,heavy,clear,28.6,21,61,2,50,2.06,0.82,3.12,101.7,3.1456,101.692,873.84,7.67,124.83,7.82
ROUTE_01621,SCH_002,National School B,BUS_016,DRV_023,2024-04-12,2024,4,12,4,0,spring,7,47,1,19,295.925,50,2.63,15.575,Zone_B,100.0,local_road,3.08,congested,clear,26.7,9,62,2,50,2.28,1.0,3.12,101.7,3.1759,101.7201,2462.64,7.21,129.61,8.32
ROUTE_01622,SCH_002,National School B,BUS_019,DRV_032,2024-10-05,2024,10,5,5,1,monsoon,5,33,0,16,195.837,50,3.12,12.24,Zone_C,100.0,main_road,4.69,free_flow,storm,24.8,8,33,13,50,4.84,1.0,3.12,101.7,3.1698,101.6945,697.99,16.83,43.62,3.56
ROUTE_01623,SCH_003,Private School C,BUS_010,DRV_029,2024-03-19,2024,3,19,1,0,spring,7,29,1,19,213.384,50,2.63,11.231,Zone_D,100.0,main_road,4.24,congested,clear,32.6,6,31,9,50,2.4,1.0,3.2,101.65,3.1932,101.6887,1238.43,10.34,65.18,5.8
ROUTE_01624,SCH_001,International School A,BUS_015,DRV_001,2024-09-08,2024,9,8,6,1,monsoon,7,5,1,6,84.852,28,4.67,14.142,Zone_E,100.0,residential,4.42,moderate,clear,24.9,12,44,0,50,3.06,0.56,3.15,101.68,3.2221,101.6841,414.33,12.29,69.05,4.88
ROUTE_01625,SCH_002,National School B,BUS_019,DRV_025,2024-09-23,2024,9,23,0,0,monsoon,6,20,1,16,224.409,50,3.12,14.026,Zone_A,100.0,main_road,3.16,light,light_rain,24.3,13,28,6,50,2.56,1.0,3.12,101.7,3.1627,101.7055,664.68,20.26,41.54,2.96
ROUTE_01626,SCH_002,National School B,BUS_015,DRV_009,2024-10-31,2024,10,31,3,0,monsoon,6,11,1,18,221.882,50,2.78,12.327,Zone_B,100.0,main_road,3.98,moderate,clear,24.9,11,49,0,50,2.77,1.0,3.12,101.7,3.1784,101.69,691.61,19.25,38.42,3.12
ROUTE_01627,SCH_002,National School B,BUS_011,DRV_011,2024-05-03,2024,5,3,4,0,spring,6,33,1,15,172.421,50,3.33,11.495,Zone_C,100.0,highway,4.6,moderate,cloudy,32.7,21,29,7,50,2.38,1.0,3.12,101.7,3.2042,101.7116,393.06,26.32,26.2,2.28
ROUTE_01628,SCH_003,Private School C,BUS_028,DRV_027,2024-11-02,2024,11,2,5,1,monsoon,6,47,1,5,54.677,34,6.8,10.935,Zone_D,100.0,residential,4.46,light,heavy_rain,31.0,3,41,8,50,3.24,0.68,3.2,101.65,3.1742,101.6932,411.42,7.97,82.28,7.52
ROUTE_01629,SCH_002,National School B,BUS_004,DRV_010,2024-09-19,2024,9,19,3,0,monsoon,6,10,1,7,65.265,50,7.14,9.324,Zone_E,100.0,main_road,3.37,free_flow,clear,27.0,6,59,3,50,2.19,1.0,3.12,101.7,3.2028,101.7403,161.4,24.26,23.06,2.47
ROUTE_01630,SCH_002,National School B,BUS_005,DRV_018,2024-12-11,2024,12,11,2,0,winter,7,2,1,6,58.566,48,8.0,9.761,Zone_A,100.0,local_road,2.84,heavy,cloudy,22.7,7,64,12,50,4.68,0.96,3.12,101.7,3.2215,101.7024,455.66,7.71,75.94,7.78
ROUTE_01631,SCH_001,International School A,BUS_022,DRV_011,2024-11-10,2024,11,10,6,1,monsoon,5,50,0,5,67.77,37,7.4,13.554,Zone_B,100.0,residential,3.45,free_flow,heavy_rain,26.2,4,27,3,50,2.73,0.74,3.15,101.68,3.142,101.6518,345.81,11.76,69.16,5.1
ROUTE_01632,SCH_003,Private School C,BUS_017,DRV_037,2024-06-27,2024,6,27,3,0,summer,6,30,1,17,164.086,50,2.94,9.652,Zone_C,100.0,main_road,4.73,free_flow,clear,30.5,9,44,1,50,4.9,1.0,3.2,101.65,3.1688,101.7249,355.14,27.72,20.89,2.16
ROUTE_01633,SCH_002,National School B,BUS_004,DRV_026,2024-04-06,2024,4,6,5,1,spring,6,1,1,11,149.42,50,4.55,13.584,Zone_D,100.0,residential,4.79,light,heavy_rain,28.7,6,39,1,50,4.17,1.0,3.12,101.7,3.141,101.7093,850.63,10.54,77.33,5.69
ROUTE_01634,SCH_001,International School A,BUS_029,DRV_010,2024-06-15,2024,6,15,5,1,summer,5,33,0,5,79.308,30,6.0,15.862,Zone_E,100.0,local_road,4.8,light,cloudy,37.8,9,52,14,50,3.93,0.6,3.15,101.68,3.1562,101.7048,236.18,20.15,47.24,2.98
ROUTE_01635,SCH_001,International School A,BUS_019,DRV_032,2024-09-20,2024,9,20,4,0,monsoon,6,44,1,9,108.003,50,5.56,12.0,Zone_A,100.0,residential,2.83,moderate,heavy_rain,27.6,18,49,7,50,2.1,1.0,3.15,101.68,3.1853,101.6763,939.72,6.9,104.41,8.7
ROUTE_01636,SCH_001,International School A,BUS_024,DRV_037,2024-05-21,2024,5,21,1,0,spring,5,0,0,16,171.372,50,3.12,10.711,Zone_B,100.0,residential,4.79,light,clear,28.3,14,33,12,50,2.5,1.0,3.15,101.68,3.1537,101.681,619.89,16.59,38.74,3.62
ROUTE_01637,SCH_001,International School A,BUS_010,DRV_030,2024-03-24,2024,3,24,6,1,spring,5,38,0,9,101.441,50,5.56,11.271,Zone_C,100.0,main_road,2.65,free_flow,light_rain,24.5,1,26,8,50,3.05,1.0,3.15,101.68,3.1764,101.6962,248.0,24.54,27.56,2.44
ROUTE_01638,SCH_002,National School B,BUS_028,DRV_006,2024-11-03,2024,11,3,6,1,monsoon,7,6,1,13,126.694,50,3.85,9.746,Zone_D,100.0,residential,2.67,light,light_rain,30.9,23,47,7,50,2.99,1.0,3.12,101.7,3.1666,101.6889,697.63,10.9,53.66,5.51
ROUTE_01639,SCH_001,International School A,BUS_004,DRV_001,2024-11-04,2024,11,4,0,0,monsoon,6,58,1,14,146.244,50,3.57,10.446,Zone_E,100.0,main_road,3.65,light,light_rain,24.3,20,49,12,50,2.61,1.0,3.15,101.68,3.1912,101.6894,484.23,18.12,34.59,3.31
ROUTE_01640,SCH_003,Private School C,BUS_009,DRV_005,2024-10-22,2024,10,22,1,0,monsoon,6,9,1,13,177.204,50,3.85,13.631,Zone_A,100.0,main_road,2.56,heavy,fog,26.0,8,61,0,50,2.55,1.0,3.2,101.65,3.1773,101.6866,1109.93,9.58,85.38,6.26
ROUTE_01641,SCH_003,Private School C,BUS_003,DRV_035,2024-11-14,2024,11,14,3,0,monsoon,6,20,1,9,146.104,50,5.56,16.234,Zone_B,100.0,main_road,3.99,free_flow,cloudy,26.9,5,63,7,50,3.89,1.0,3.2,101.65,3.1632,101.7122,416.59,21.04,46.29,2.85
ROUTE_01642,SCH_002,National School B,BUS_005,DRV_037,2024-03-14,2024,3,14,3,0,spring,6,4,1,10,122.458,50,5.0,12.246,Zone_C,100.0,main_road,3.24,congested,cloudy,27.6,5,42,8,50,3.75,1.0,3.12,101.7,3.1741,101.7112,859.66,8.55,85.97,7.02
ROUTE_01643,SCH_001,International School A,BUS_008,DRV_044,2024-04-17,2024,4,17,2,0,spring,5,51,0,8,72.831,49,6.12,9.104,Zone_D,100.0,main_road,3.03,light,storm,25.9,21,28,6,50,4.04,0.98,3.15,101.68,3.0937,101.6984,278.31,15.7,34.79,3.82
ROUTE_01644,SCH_003,Private School C,BUS_005,DRV_038,2024-05-02,2024,5,2,3,0,spring,5,58,0,11,110.891,50,4.55,10.081,Zone_E,100.0,local_road,4.55,free_flow,light_rain,25.6,3,64,14,50,4.69,1.0,3.2,101.65,3.1716,101.6933,423.1,15.73,38.46,3.82
ROUTE_01645,SCH_001,International School A,BUS_006,DRV_035,2024-08-08,2024,8,8,3,0,summer,7,49,1,9,130.555,50,5.56,14.506,Zone_A,100.0,residential,2.75,free_flow,cloudy,37.1,11,25,1,50,3.02,1.0,3.15,101.68,3.1798,101.6823,451.47,17.35,50.16,3.46
ROUTE_01646,SCH_003,Private School C,BUS_030,DRV_035,2024-02-10,2024,2,10,5,1,winter,5,34,0,12,181.345,50,4.17,15.112,Zone_B,100.0,main_road,4.23,light,clear,25.8,2,47,13,50,3.93,1.0,3.2,101.65,3.1822,101.6828,428.99,25.36,35.75,2.37
ROUTE_01647,SCH_003,Private School C,BUS_008,DRV_030,2024-08-31,2024,8,31,5,1,summer,6,28,1,6,90.712,37,6.17,15.119,Zone_C,100.0,residential,4.11,congested,clear,38.0,13,26,2,50,4.76,0.74,3.2,101.65,3.197,101.7461,757.71,7.18,126.28,8.35
ROUTE_01648,SCH_003,Private School C,BUS_017,DRV_047,2024-03-16,2024,3,16,5,1,spring,7,2,1,8,79.378,50,6.25,9.922,Zone_D,100.0,main_road,3.08,light,cloudy,31.8,13,51,1,50,3.84,1.0,3.2,101.65,3.1056,101.7196,183.21,26.0,22.9,2.31
ROUTE_01649,SCH_002,National School B,BUS_027,DRV_009,2024-01-05,2024,1,5,4,0,winter,6,23,1,8,102.562,50,6.25,12.82,Zone_E,100.0,local_road,3.75,moderate,cloudy,26.3,24,33,14,50,3.11,1.0,3.12,101.7,3.1897,101.6958,542.67,11.34,67.83,5.29
ROUTE_01650,SCH_003,Private School C,BUS_001,DRV_012,2024-09-26,2024,9,26,3,0,monsoon,5,38,0,7,111.485,42,6.0,15.926,Zone_A,100.0,main_road,3.93,moderate,clear,25.2,15,29,1,50,4.79,0.84,3.2,101.65,3.1462,101.7005,261.53,25.58,37.36,2.35
ROUTE_01651,SCH_001,International School A,BUS_018,DRV_048,2024-09-18,2024,9,18,2,0,monsoon,6,8,1,17,234.756,50,2.94,13.809,Zone_B,100.0,main_road,2.74,heavy,light_rain,24.0,21,51,0,50,4.12,1.0,3.15,101.68,3.1729,101.7044,1211.45,11.63,71.26,5.16
ROUTE_01652,SCH_002,National School B,BUS_027,DRV_047,2024-12-29,2024,12,29,6,1,winter,6,9,1,7,90.516,50,7.14,12.931,Zone_C,100.0,residential,3.93,heavy,clear,25.8,3,53,12,50,4.57,1.0,3.12,101.7,3.1795,101.6741,860.16,6.31,122.88,9.5
ROUTE_01653,SCH_002,National School B,BUS_004,DRV_004,2024-10-14,2024,10,14,0,0,monsoon,7,39,1,17,203.032,50,2.94,11.943,Zone_D,100.0,main_road,2.8,free_flow,clear,26.8,13,64,9,50,2.46,1.0,3.12,101.7,3.1592,101.7214,545.66,22.33,32.1,2.69
ROUTE_01654,SCH_003,Private School C,BUS_010,DRV_039,2024-12-10,2024,12,10,1,0,winter,5,34,0,10,123.775,50,5.0,12.378,Zone_E,100.0,local_road,3.61,moderate,cloudy,22.3,2,56,12,50,4.97,1.0,3.2,101.65,3.1669,101.7051,643.95,11.53,64.4,5.2
ROUTE_01655,SCH_002,National School B,BUS_029,DRV_049,2024-10-17,2024,10,17,3,0,monsoon,6,10,1,10,165.166,50,5.0,16.517,Zone_A,100.0,local_road,3.0,moderate,heavy_rain,29.0,4,41,10,50,2.84,1.0,3.12,101.7,3.1163,101.7103,1366.34,7.25,136.63,8.27
ROUTE_01656,SCH_003,Private School C,BUS_003,DRV_012,2024-02-01,2024,2,1,3,0,winter,6,5,1,11,173.128,50,4.55,15.739,Zone_B,100.0,local_road,4.19,congested,cloudy,23.8,19,41,8,50,4.24,1.0,3.2,101.65,3.1845,101.7063,1470.95,7.06,133.72,8.5
ROUTE_01657,SCH_001,International School A,BUS_016,DRV_043,2024-11-14,2024,11,14,3,0,monsoon,7,47,1,14,189.554,50,3.57,13.54,Zone_C,100.0,main_road,3.57,free_flow,light_rain,24.9,16,27,10,50,2.45,1.0,3.15,101.68,3.1822,101.7197,586.56,19.39,41.9,3.09
ROUTE_01658,SCH_002,National School B,BUS_008,DRV_021,2024-10-10,2024,10,10,3,0,monsoon,7,54,1,7,111.105,39,5.57,15.872,Zone_D,100.0,highway,3.14,heavy,light_rain,29.4,15,44,0,50,2.01,0.78,3.12,101.7,3.1537,101.7077,395.37,16.86,56.48,3.56
ROUTE_01659,SCH_003,Private School C,BUS_020,DRV_021,2024-09-25,2024,9,25,2,0,monsoon,6,14,1,13,200.422,50,3.85,15.417,Zone_E,100.0,local_road,3.55,heavy,cloudy,24.6,13,58,10,50,2.28,1.0,3.2,101.65,3.1545,101.7091,1533.29,7.84,117.95,7.65
ROUTE_01660,SCH_002,National School B,BUS_023,DRV_013,2024-08-02,2024,8,2,4,0,summer,6,20,1,15,186.238,50,3.33,12.416,Zone_A,100.0,residential,2.82,light,cloudy,36.9,9,56,9,50,3.37,1.0,3.12,101.7,3.2029,101.7,894.53,12.49,59.64,4.8
ROUTE_01661,SCH_002,National School B,BUS_019,DRV_028,2024-05-05,2024,5,5,6,1,spring,5,20,0,8,110.689,41,5.12,13.836,Zone_B,100.0,main_road,3.27,free_flow,clear,25.0,14,32,6,50,2.55,0.82,3.12,101.7,3.1576,101.7035,175.41,37.86,21.93,1.58
ROUTE_01662,SCH_001,International School A,BUS_023,DRV_013,2024-02-01,2024,2,1,3,0,winter,6,3,1,10,158.329,50,5.0,15.833,Zone_C,100.0,main_road,2.62,moderate,clear,26.6,18,40,6,50,2.92,1.0,3.15,101.68,3.2025,101.709,570.88,16.64,57.09,3.61
ROUTE_01663,SCH_003,Private School C,BUS_019,DRV_007,2024-02-09,2024,2,9,4,0,winter,7,13,1,10,94.922,50,5.0,9.492,Zone_D,100.0,main_road,2.63,heavy,cloudy,28.1,23,25,3,50,4.51,1.0,3.2,101.65,3.1829,101.7093,458.86,12.41,45.89,4.83
ROUTE_01664,SCH_003,Private School C,BUS_007,DRV_025,2024-01-10,2024,1,10,2,0,winter,6,13,1,8,85.891,50,6.25,10.736,Zone_E,100.0,local_road,3.98,heavy,cloudy,22.9,5,25,8,50,2.37,1.0,3.2,101.65,3.1813,101.7009,693.33,7.43,86.67,8.07
ROUTE_01665,SCH_001,International School A,BUS_020,DRV_013,2024-05-18,2024,5,18,5,1,spring,7,16,1,12,173.943,50,4.17,14.495,Zone_A,100.0,local_road,4.27,moderate,clear,25.3,12,57,1,50,2.46,1.0,3.15,101.68,3.187,101.707,664.01,15.72,55.33,3.82
ROUTE_01666,SCH_001,International School A,BUS_010,DRV_047,2024-11-02,2024,11,2,5,1,monsoon,5,47,0,10,126.673,50,5.0,12.667,Zone_B,100.0,local_road,4.08,light,clear,29.6,4,50,13,50,3.24,1.0,3.15,101.68,3.1968,101.6708,455.57,16.68,45.56,3.6
ROUTE_01667,SCH_003,Private School C,BUS_014,DRV_048,2024-10-16,2024,10,16,2,0,monsoon,5,59,0,15,213.279,50,3.33,14.219,Zone_C,100.0,highway,4.3,moderate,heavy_rain,30.3,2,46,6,50,4.33,1.0,3.2,101.65,3.1848,101.7145,712.17,17.97,47.48,3.34
ROUTE_01668,SCH_002,National School B,BUS_005,DRV_040,2024-12-28,2024,12,28,5,1,winter,5,23,0,12,162.138,50,4.17,13.512,Zone_D,100.0,local_road,2.8,moderate,cloudy,27.5,22,39,1,50,4.73,1.0,3.12,101.7,3.1884,101.6914,607.08,16.02,50.59,3.74
ROUTE_01669,SCH_001,International School A,BUS_002,DRV_047,2024-09-23,2024,9,23,0,0,monsoon,5,17,0,19,240.053,50,2.63,12.634,Zone_E,100.0,residential,4.66,light,cloudy,32.5,17,39,12,50,4.65,1.0,3.15,101.68,3.1621,101.6901,937.38,15.37,49.34,3.9
ROUTE_01670,SCH_001,International School A,BUS_026,DRV_035,2024-02-13,2024,2,13,1,0,winter,6,34,1,13,191.841,50,3.85,14.757,Zone_A,100.0,local_road,3.84,heavy,clear,23.0,19,48,11,50,4.48,1.0,3.15,101.68,3.1743,101.7217,1243.97,9.25,95.69,6.48
ROUTE_01671,SCH_002,National School B,BUS_007,DRV_007,2024-08-03,2024,8,3,5,1,summer,7,21,1,8,123.875,50,6.25,15.484,Zone_B,100.0,local_road,4.58,moderate,clear,37.1,7,27,6,50,4.52,1.0,3.12,101.7,3.209,101.6636,489.05,15.2,61.13,3.95
ROUTE_01672,SCH_003,Private School C,BUS_020,DRV_009,2024-08-09,2024,8,9,4,0,summer,6,8,1,15,185.272,50,3.33,12.351,Zone_C,100.0,residential,4.5,moderate,cloudy,29.0,17,34,11,50,2.19,1.0,3.2,101.65,3.2131,101.6985,1166.13,9.53,77.74,6.29
ROUTE_01673,SCH_002,National School B,BUS_025,DRV_033,2024-01-28,2024,1,28,6,1,winter,6,21,1,18,230.404,50,2.78,12.8,Zone_D,100.0,residential,4.08,heavy,clear,23.1,1,38,10,50,4.62,1.0,3.12,101.7,3.1892,101.6973,2004.42,6.9,111.36,8.7
ROUTE_01674,SCH_001,International School A,BUS_027,DRV_035,2024-11-11,2024,11,11,0,0,monsoon,5,17,0,5,66.658,31,6.2,13.332,Zone_E,100.0,main_road,3.85,light,cloudy,24.4,22,41,5,50,4.02,0.62,3.15,101.68,3.1731,101.6915,141.71,28.22,28.34,2.13
ROUTE_01675,SCH_002,National School B,BUS_022,DRV_002,2024-05-30,2024,5,30,3,0,spring,6,23,1,11,102.49,50,4.55,9.317,Zone_A,100.0,local_road,4.59,heavy,clear,26.4,14,60,14,50,2.96,1.0,3.12,101.7,3.1598,101.6918,667.96,9.21,60.72,6.52
ROUTE_01676,SCH_003,Private School C,BUS_030,DRV_023,2024-06-20,2024,6,20,3,0,summer,7,50,1,5,52.427,37,7.4,10.485,Zone_B,100.0,main_road,2.75,light,clear,34.3,18,61,9,50,2.45,0.74,3.2,101.65,3.2048,101.6702,140.04,22.46,28.01,2.67
ROUTE_01677,SCH_001,International School A,BUS_001,DRV_015,2024-03-02,2024,3,2,5,1,spring,5,56,0,9,149.838,50,5.56,16.649,Zone_C,100.0,highway,3.17,light,cloudy,29.6,14,63,0,50,3.47,1.0,3.15,101.68,3.2026,101.7111,215.99,41.62,24.0,1.44
ROUTE_01678,SCH_002,National School B,BUS_007,DRV_027,2024-11-09,2024,11,9,5,1,monsoon,5,21,0,9,128.148,50,5.56,14.239,Zone_D,100.0,local_road,3.67,free_flow,light_rain,28.4,6,48,5,50,3.07,1.0,3.12,101.7,3.163,101.6886,435.27,17.66,48.36,3.4
ROUTE_01679,SCH_003,Private School C,BUS_007,DRV_008,2024-02-18,2024,2,18,6,1,winter,6,36,1,15,203.42,50,3.33,13.561,Zone_E,100.0,main_road,3.14,heavy,cloudy,29.9,12,34,5,50,2.77,1.0,3.2,101.65,3.1425,101.7011,852.19,14.32,56.81,4.19
ROUTE_01680,SCH_003,Private School C,BUS_024,DRV_004,2024-03-20,2024,3,20,2,0,spring,6,4,1,18,201.313,50,2.78,11.184,Zone_A,100.0,highway,3.92,free_flow,clear,28.2,23,44,5,50,3.76,1.0,3.2,101.65,3.1823,101.7236,255.75,47.23,14.21,1.27
ROUTE_01681,SCH_003,Private School C,BUS_027,DRV_002,2024-08-15,2024,8,15,3,0,summer,7,6,1,17,197.118,50,2.94,11.595,Zone_B,100.0,main_road,4.57,heavy,clear,32.7,5,28,9,50,3.71,1.0,3.2,101.65,3.1392,101.7076,928.16,12.74,54.6,4.71
ROUTE_01682,SCH_003,Private School C,BUS_016,DRV_022,2024-12-07,2024,12,7,5,1,winter,6,3,1,18,194.864,50,2.78,10.826,Zone_C,100.0,main_road,2.65,moderate,clear,28.7,13,46,3,50,2.37,1.0,3.2,101.65,3.1561,101.7165,649.52,18.0,36.08,3.33
ROUTE_01683,SCH_003,Private School C,BUS_003,DRV_027,2024-01-22,2024,1,22,0,0,winter,5,54,0,6,73.628,43,7.17,12.271,Zone_D,100.0,local_road,3.34,free_flow,cloudy,29.1,10,58,5,50,4.15,0.86,3.2,101.65,3.1664,101.7062,247.57,17.84,41.26,3.36
